Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764713340,250,,Aggregated,15.800000,0.000000,2300,2900,8300,15000,32000,40000,50000,53000,59000,59000,59000,729,0,2300.0,8454.529804115222,94.222699999996,58830.9397,106.8641975308642
1764713341,250,,Aggregated,13.900000,0.000000,2300,3200,15000,24000,45000,60000,60000,60000,60000,60000,60000,806,54,2300.0,11758.935224689818,94.222699999996,60157.96599999999,108.55210918114143
1764713342,250,,Aggregated,15.600000,0.000000,2300,3200,14000,24000,44000,60000,60000,60000,60000,60000,60000,813,54,2300.0,11664.286081180804,94.222699999996,60157.96599999999,108.52890528905289
1764713343,250,,Aggregated,13.200000,0.000000,2300,3200,14000,23000,44000,60000,60000,60000,60000,60000,60000,823,54,2300.0,11606.117510692577,94.222699999996,60157.96599999999,108.50668286755771
1764713344,250,,Aggregated,20.100000,5.400000,2300,3200,14000,23000,44000,60000,60000,60000,60000,60000,60000,831,54,2300.0,11512.533309867624,94.222699999996,60157.96599999999,108.48495788206979
1764713345,250,,Aggregated,18.900000,5.400000,2300,3200,13000,23000,44000,60000,60000,60000,60000,60000,60000,835,54,2300.0,11470.078841796401,94.222699999996,60157.96599999999,108.47904191616766
1764713346,250,,Aggregated,18.900000,5.400000,2300,3200,13000,23000,44000,60000,60000,60000,60000,60000,60000,844,54,2300.0,11438.26890545023,94.222699999996,60157.96599999999,108.45497630331754
1764713347,250,,Aggregated,16.700000,5.400000,2300,3200,13000,22000,44000,60000,60000,60000,60000,60000,60000,849,54,2300.0,11391.916215901054,94.222699999996,60157.96599999999,108.4452296819788
1764713348,250,,Aggregated,15.800000,5.400000,2300,3200,13000,21000,44000,60000,60000,60000,60000,60000,60000,860,54,2300.0,11287.079283255813,94.222699999996,60157.96599999999,108.4267441860465
1764713349,250,,Aggregated,14.500000,5.400000,2300,3200,14000,23000,48000,60000,60000,60000,60000,60000,60000,876,64,2300.0,11795.345050799086,94.222699999996,60157.96599999999,108.69292237442923
1764713350,250,,Aggregated,14.900000,5.400000,2300,3200,13000,23000,48000,60000,60000,60000,60000,60000,60000,894,65,2300.0,11694.165459172256,94.222699999996,60157.96599999999,108.69574944071589
1764713351,250,,Aggregated,15.300000,5.700000,2300,3500,14000,25000,50000,60000,60000,60000,60000,60000,60000,908,73,2300.0,12071.572318061671,94.222699999996,60157.96599999999,108.88656387665198
1764713352,250,,Aggregated,16.100000,6.500000,2300,3600,14000,26000,53000,60000,60000,60000,60000,60000,60000,939,83,2300.0,12386.099238125667,94.222699999996,60157.96599999999,109.08093716719915
1764713353,250,,Aggregated,16.100000,7.100000,2300,3600,14000,25000,53000,60000,60000,60000,60000,60000,60000,959,85,2300.0,12316.603460166838,94.222699999996,60157.96599999999,109.07612095933264
1764713354,250,,Aggregated,10.400000,2.500000,2300,3800,14000,26000,58000,60000,60000,60000,60000,60000,60000,978,92,2300.0,12571.266606032717,94.222699999996,60157.96599999999,109.20756646216769
1764713355,250,,Aggregated,12.800000,3.000000,2300,3700,14000,25000,56000,60000,60000,60000,60000,60000,60000,991,93,2300.0,12520.918466498479,94.222699999996,60157.96599999999,109.19576185671039
1764713356,250,,Aggregated,14.300000,3.100000,2300,3800,15000,26000,59000,60000,60000,60000,60000,60000,60000,1012,100,2300.0,12746.51772964426,94.222699999996,60157.96599999999,109.31719367588933
1764713357,250,,Aggregated,14.500000,3.900000,2300,3700,14000,26000,59000,60000,60000,60000,60000,60000,60000,1026,101,2300.0,12664.568225438588,94.222699999996,60157.96599999999,109.31189083820662
1764713358,250,,Aggregated,15.000000,4.200000,2300,3900,15000,26000,60000,60000,60000,60000,60000,60000,60000,1032,106,2300.0,12890.507306395342,94.222699999996,60157.96599999999,109.41666666666667
1764713359,250,,Aggregated,16.700000,4.600000,2300,3800,14000,26000,60000,60000,60000,60000,60000,60000,60000,1044,107,2300.0,12834.744975766276,94.222699999996,60157.96599999999,109.41475095785441
1764713360,250,,Aggregated,17.800000,4.700000,2300,3900,15000,26000,60000,60000,60000,60000,60000,60000,60000,1053,112,2300.0,13031.278837037029,94.222699999996,60157.96599999999,109.51187084520417
1764713361,250,,Aggregated,16.700000,4.900000,2300,3900,15000,27000,60000,60000,60000,60000,60000,60000,60000,1070,117,2300.0,13151.192227663543,94.222699999996,60157.96599999999,109.5803738317757
1764713362,250,,Aggregated,15.500000,4.300000,2300,3900,15000,26000,60000,60000,60000,60000,60000,60000,60000,1081,118,2300.0,13119.321776503228,94.222699999996,60157.96599999999,109.57169287696577
1764713363,250,,Aggregated,15.300000,4.100000,2300,3900,14000,26000,60000,60000,60000,60000,60000,60000,60000,1094,118,2300.0,13021.45367093235,94.222699999996,60157.96599999999,109.53564899451554
1764713364,250,,Aggregated,15.500000,3.800000,2300,3900,14000,26000,60000,60000,60000,60000,60000,60000,60000,1124,124,2300.0,13087.12279617437,94.222699999996,60157.96599999999,109.59519572953737
1764713365,250,,Aggregated,15.500000,3.800000,2300,3900,14000,26000,60000,60000,60000,60000,60000,60000,60000,1130,126,2300.0,13137.921204955745,94.222699999996,60157.96599999999,109.62212389380531
1764713366,250,,Aggregated,13.000000,3.300000,2300,4000,14000,26000,60000,60000,60000,60000,60000,60000,60000,1147,129,2300.0,13167.090171926757,94.222699999996,60157.96599999999,109.65387968613776
1764713367,250,,Aggregated,15.100000,3.300000,2300,3900,14000,26000,60000,60000,60000,60000,60000,60000,60000,1155,130,2300.0,13155.460663376614,94.222699999996,60157.96599999999,109.66493506493507
1764713368,250,,Aggregated,13.800000,3.000000,2300,3900,14000,26000,60000,60000,60000,60000,60000,60000,60000,1174,132,2300.0,13121.5661717206,94.222699999996,60157.96599999999,109.6541737649063
1764713369,250,,Aggregated,13.500000,2.900000,2300,4600,15000,28000,60000,60000,60000,60000,60000,60000,60000,1187,143,2300.0,13537.565613900577,94.222699999996,60157.96599999999,109.85762426284751
1764713370,250,,Aggregated,13.100000,2.900000,2300,5200,15000,28000,60000,60000,60000,60000,60000,60000,60000,1219,149,2300.0,13602.226890483993,94.222699999996,60157.96599999999,109.8876127973749
1764713371,250,,Aggregated,14.200000,2.600000,2300,5300,15000,26000,60000,60000,60000,60000,60000,60000,60000,1247,151,2300.0,13486.732389414587,94.222699999996,60157.96599999999,109.84683239775461
1764713372,250,,Aggregated,14.200000,3.500000,2300,4600,15000,26000,60000,60000,60000,60000,60000,60000,60000,1271,153,2300.0,13378.183639811163,94.222699999996,60157.96599999999,109.83320220298977
1764713373,250,,Aggregated,18.900000,3.700000,2300,5300,15000,27000,60000,60000,60000,60000,60000,60000,60000,1280,158,2300.0,13541.724063359365,94.222699999996,60157.96599999999,109.909375
1764713374,250,,Aggregated,17.700000,3.400000,2300,4700,15000,26000,60000,60000,60000,60000,60000,60000,60000,1299,159,2300.0,13436.483149730555,94.222699999996,60157.96599999999,109.88991531947651
1764713375,250,,Aggregated,19.000000,3.500000,2300,4700,15000,26000,60000,60000,60000,60000,60000,60000,60000,1303,159,2300.0,13420.848591097463,94.222699999996,60157.96599999999,109.88181120491174
1764713376,250,,Aggregated,18.400000,4.000000,2300,5300,15000,26000,60000,60000,60000,60000,60000,60000,60000,1343,167,2300.0,13475.754799627692,94.222699999996,60157.96599999999,109.93968726731198
1764713378,250,,Aggregated,16.900000,3.300000,2300,5300,15000,26000,60000,60000,60000,60000,60000,60000,60000,1357,171,2300.0,13533.493183419301,94.222699999996,60157.96599999999,109.97494473102432
1764713379,250,,Aggregated,17.100000,3.300000,2300,5800,15000,27000,60000,60000,60000,60000,60000,60000,60000,1363,175,2300.0,13664.267198165806,94.222699999996,60157.96599999999,110.03521643433602
1764713380,250,,Aggregated,19.600000,3.800000,2300,6600,15000,28000,60000,60000,60000,60000,60000,60000,60000,1380,183,2300.0,13867.345541159417,94.222699999996,60157.96599999999,110.13840579710146
1764713381,250,,Aggregated,18.900000,4.300000,2300,6600,15000,27000,60000,60000,60000,60000,60000,60000,60000,1392,183,2300.0,13794.254925143678,94.222699999996,60157.96599999999,110.11781609195403
1764713382,250,,Aggregated,19.300000,4.000000,2300,6700,15000,27000,60000,60000,60000,60000,60000,60000,60000,1404,185,2300.0,13798.79516139601,94.222699999996,60157.96599999999,110.12749287749288
